ID,Pred
2021_1213_1216,0.37774980068206787
2021_1101_1222,0.09661728143692017
2021_1104_1222,0.10650503635406494
2021_1111_1222,0.0018118023872375488
2021_1116_1222,0.13915574550628662
2021_1124_1222,0.37137341499328613
2021_1140_1222,0.07588404417037964
2021_1155_1222,0.0569804310798645
2021_1156_1222,0.010882437229156494
2021_1159_1222,0.07716071605682373
2021_1160_1222,0.10601043701171875
2021_1163_1222,0.10467439889907837
2021_1166_1222,0.0398327112197876
2021_1179_1222,0.017462313175201416
2021_1180_1222,0.004706084728240967
2021_1186_1222,0.011633217334747314
2021_1196_1222,0.050864994525909424
2021_1199_1222,0.09188812971115112
2021_1207_1222,0.010967493057250977
2021_1210_1222,0.03601354360580444
2021_1211_1222,0.39454972743988037
2021_1213_1222,0.00980830192565918
2021_1216_1222,0.005426943302154541
2021_1101_1228,0.6220482289791107
2021_1104_1228,0.6471858024597168
2021_1111_1228,0.027173519134521484
2021_1116_1228,0.7132701873779297
2021_1124_1228,0.9009040966629982
2021_1140_1228,0.5582367777824402
2021_1155_1228,0.481823205947876
2021_1156_1228,0.14479535818099976
2021_1159_1228,0.5626873075962067
2021_1160_1228,0.6459955871105194
2021_1163_1228,0.6427470445632935
2021_1166_1228,0.3896510601043701
2021_1179_1228,0.21476244926452637
2021_1180_1228,0.06782782077789307
2021_1186_1228,0.1533515453338623
2021_1196_1228,0.45196473598480225
2021_1199_1228,0.6089364886283875
2021_1207_1228,0.14577198028564453
2021_1210_1228,0.3650434613227844
2021_1211_1228,0.9093243107199669
2021_1213_1228,0.13227027654647827
2021_1216_1228,0.07746517658233643
2021_1222_1228,0.8965870514512062
2021_1101_1233,0.8132938295602798
2021_1104_1233,0.8292041420936584
2021_1111_1233,0.06883931159973145
2021_1116_1233,0.8681415170431137
2021_1124_1233,0.9600983038544655
2021_1140_1233,0.7698234915733337
2021_1155_1233,0.7110658884048462
2021_1156_1233,0.309445321559906
2021_1159_1233,0.773009181022644
2021_1160_1233,0.8284652233123779
2021_1163_1233,0.8264412581920624
2021_1166_1233,0.6282055974006653
2021_1179_1233,0.41990864276885986
2021_1180_1233,0.16148251295089722
2021_1186_1233,0.3240443468093872
2021_1196_1233,0.6858029663562775
2021_1199_1233,0.8047341108322144
2021_1207_1233,0.31112831830978394
2021_1210_1233,0.6034271121025085
2021_1211_1233,0.9636914692819118
2021_1213_1233,0.28746509552001953
2021_1216_1233,0.1818310022354126
2021_1222_1233,0.9582404717803001
2021_1228_1233,0.7278627753257751
2021_1101_1234,0.5406081080436707
2021_1104_1234,0.5673953294754028
2021_1111_1234,0.0195809006690979
2021_1116_1234,0.6401142477989197
2021_1124_1234,0.8666723221540451
2021_1140_1234,0.4746590256690979
2021_1155_1234,0.39934396743774414
2021_1156_1234,0.10798603296279907
2021_1159_1234,0.47916603088378906
2021_1160_1234,0.5661164224147797
2021_1163_1234,0.5626311302185059
2021_1166_1234,0.3134070038795471
2021_1179_1234,0.163568377494812
2021_1180_1234,0.0494534969329834
2021_1186_1234,0.11465877294540405
2021_1196_1234,0.3709378242492676
2021_1199_1234,0.5268202722072601
2021_1207_1234,0.10874605178833008
2021_1210_1234,0.2913162112236023
2021_1211_1234,0.8776060342788696
2021_1213_1234,0.09827917814254761
2021_1216_1234,0.05663871765136719
2021_1222_1234,0.8610938787460327
2021_1228_1234,0.4194674491882324
2021_1233_1234,0.10403650999069214
2021_1101_1242,0.5699035227298737
2021_1104_1242,0.5962581634521484
2021_1111_1242,0.02199375629425049
2021_1116_1242,0.6669730842113495
2021_1124_1242,0.8797978758811951
2021_1140_1242,0.5043036937713623
2021_1155_1242,0.42811816930770874
2021_1156_1242,0.11995953321456909
2021_1159_1242,0.5088195204734802
2021_1160_1242,0.5950036644935608
2021_1163_1242,0.5915830433368683
2021_1166_1242,0.3394888639450073
2021_1179_1242,0.1804579496383667
2021_1180_1242,0.055339515209198
2021_1186_1242,0.12726646661758423
2021_1196_1242,0.399025022983551
2021_1199_1242,0.5562731623649597
2021_1207_1242,0.12079226970672607
2021_1210_1242,0.316406786441803
2021_1211_1242,0.8897921144962311
2021_1213_1242,0.10930824279785156
2021_1216_1242,0.06332296133041382
2021_1222_1242,0.8746892213821411
2021_1228_1242,0.44860875606536865
2021_1233_1242,0.11562871932983398
2021_1234_1242,0.6973514556884766
2021_1101_1251,0.6613488793373108
2021_1104_1251,0.6851954460144043
2021_1111_1251,0.03208035230636597
2021_1116_1251,0.7469441592693329
2021_1124_1251,0.9151630848646164
2021_1140_1251,0.5999050438404083
2021_1155_1251,0.5245604515075684
2021_1156_1251,0.16728967428207397
2021_1159_1251,0.60423344373703
2021_1160_1251,0.6840709149837494
2021_1163_1251,0.680999219417572
2021_1166_1251,0.43101316690444946
2021_1179_1251,0.24501216411590576
2021_1180_1251,0.0794762372970581
2021_1186_1251,0.17690008878707886
2021_1196_1251,0.494581401348114
2021_1199_1251,0.6488308906555176
2021_1207_1251,0.1683880090713501
2021_1210_1251,0.40552884340286255
2021_1211_1251,0.9224759340286255
2021_1213_1251,0.15316730737686157
2021_1216_1251,0.09060776233673096
2021_1222_1251,0.9114061146974564
2021_1228_1251,0.5452658534049988
2021_1233_1251,0.16156387329101562
2021_1234_1251,0.7725156843662262
2021_1242_1251,0.6693523824214935
2021_1101_1260,0.6303746104240417
2021_1104_1260,0.6552652716636658
2021_1111_1260,0.02812981605529785
2021_1116_1260,0.7204899489879608
2021_1124_1260,0.9040349423885345
2021_1140_1260,0.566990315914154
2021_1155_1260,0.49070948362350464
2021_1156_1260,0.14925628900527954
2021_1159_1260,0.5714204609394073
2021_1160_1260,0.6540877223014832
2021_1163_1260,0.6508733034133911
2021_1166_1260,0.3981436491012573
2021_1179_1260,0.22082233428955078
2021_1180_1260,0.07011187076568604
2021_1186_1260,0.15802735090255737
2021_1196_1260,0.4607900381088257
2021_1199_1260,0.6173740029335022
2021_1207_1260,0.1502576470375061
2021_1210_1260,0.37332767248153687
2021_1211_1260,0.9122150540351868
2021_1213_1260,0.13640683889389038
2021_1216_1260,0.08004587888717651
2021_1222_1260,0.8998391255736351
2021_1228_1260,0.5115163326263428
2021_1233_1260,0.14404088258743286
2021_1234_1260,0.7478322684764862
2021_1242_1260,0.6387101113796234
2021_1251_1260,0.12717878818511963
2021_1101_1261,0.4707176685333252
2021_1104_1261,0.4977944493293762
2021_1111_1261,0.014869272708892822
2021_1116_1261,0.5734168291091919
2021_1124_1261,0.8308687955141068
2021_1140_1261,0.40576398372650146
2021_1155_1261,0.33442163467407227
2021_1156_1261,0.083820641040802
2021_1159_1261,0.41012752056121826
2021_1160_1261,0.49649232625961304
2021_1163_1261,0.4929487705230713
2021_1166_1261,0.25648993253707886
2021_1179_1261,0.12875992059707642
2021_1180_1261,0.03783106803894043
2021_1186_1261,0.08914929628372192
2021_1196_1261,0.30826354026794434
2021_1199_1261,0.4569393992424011
2021_1207_1261,0.08442652225494385
2021_1210_1261,0.23702597618103027
2021_1211_1261,0.8442108482122421
2021_1213_1261,0.07610052824020386
2021_1216_1261,0.04340481758117676
2021_1222_1261,0.8240963965654373
2021_1228_1261,0.3531973958015442
2021_1233_1261,0.08067488670349121
2021_1234_1261,0.6073046922683716
2021_1242_1261,0.47968196868896484
2021_1251_1261,0.07061868906021118
2021_1260_1261,0.4721694588661194
2021_1101_1268,0.6993705332279205
2021_1104_1268,0.7216664254665375
2021_1111_1268,0.037982285022735596
2021_1116_1268,0.778573140501976
2021_1124_1268,0.9277990311384201
2021_1140_1268,0.6410811543464661
2021_1155_1268,0.5679056942462921
2021_1156_1268,0.1931036114692688
2021_1159_1268,0.6452275812625885
2021_1160_1268,0.7206189632415771
2021_1163_1268,0.717756062746048
2021_1166_1268,0.47434043884277344
2021_1179_1268,0.2788037657737732
2021_1180_1268,0.09325754642486572
2021_1186_1268,0.2038339376449585
2021_1196_1268,0.538253903388977
2021_1199_1268,0.6875939667224884
2021_1207_1268,0.19433194398880005
2021_1210_1268,0.4483128786087036
2021_1211_1268,0.9341011345386505
2021_1213_1268,0.17726588249206543
2021_1216_1268,0.10609674453735352
2021_1222_1268,0.9245555251836777
2021_1228_1268,0.5882053375244141
2021_1233_1268,0.18669235706329346
2021_1234_1268,0.8017967492341995
2021_1242_1268,0.7068735957145691
2021_1251_1268,0.16580426692962646
2021_1260_1268,0.700593888759613
2021_1261_1268,0.37399977445602417
2021_1101_1276,0.5746517777442932
2021_1104_1276,0.600919246673584
2021_1111_1276,0.022414863109588623
2021_1116_1276,0.6712678372859955
2021_1124_1276,0.8818342313170433
2021_1140_1276,0.5091525316238403
2021_1155_1276,0.43287408351898193
2021_1156_1276,0.12202268838882446
2021_1159_1276,0.5136667788028717
2021_1160_1276,0.5996695160865784
2021_1163_1276,0.5962616205215454
2021_1166_1276,0.3438522219657898
2021_1179_1276,0.18334472179412842
2021_1180_1276,0.05636239051818848
2021_1186_1276,0.12943679094314575
2021_1196_1276,0.40368592739105225
2021_1199_1276,0.561055988073349
2021_1207_1276,0.12286770343780518
2021_1210_1276,0.3206174969673157
2021_1211_1276,0.8916800171136856
2021_1213_1276,0.11121129989624023
2021_1216_1276,0.06448328495025635
2021_1222_1276,0.8767999857664108
2021_1228_1276,0.45341187715530396
2021_1233_1276,0.11762726306915283
2021_1234_1276,0.7014298439025879
2021_1242_1276,0.5834134817123413
2021_1251_1276,0.10348343849182129
2021_1260_1276,0.5760751366615295
2021_1261_1276,0.257588267326355
2021_1268_1276,0.2710459232330322
2021_1101_1277,0.8853191211819649
2021_1104_1277,0.8958775177598
2021_1111_1277,0.11584091186523438
2021_1116_1277,0.9210619255900383
2021_1124_1277,0.9770866259932518
2021_1140_1277,0.8556416779756546
2021_1155_1277,0.8134832829236984
2021_1156_1277,0.4426347613334656
2021_1159_1277,0.8578589260578156
2021_1160_1277,0.8953906372189522
2021_1163_1277,0.8940553739666939
2021_1166_1277,0.7496534287929535
2021_1179_1277,0.5619525015354156
2021_1180_1277,0.25445330142974854
2021_1186_1277,0.4593377709388733
2021_1196_1277,0.7945884019136429
2021_1199_1277,0.8795724660158157
2021_1207_1277,0.4445759057998657
2021_1210_1277,0.7294834554195404
2021_1211_1277,0.9791831634938717
2021_1213_1277,0.41690558195114136
2021_1216_1277,0.2825692296028137
2021_1222_1277,0.9760000072419643
2021_1228_1277,0.8257849812507629
2021_1233_1277,0.4323781728744507
2021_1234_1277,0.930671788752079
2021_1242_1277,0.8889184594154358
2021_1251_1277,0.3974343538284302
2021_1260_1277,0.8859092742204666
2021_1261_1277,0.6647193729877472
2021_1268_1277,0.6799661219120026
2021_1276_1277,0.867857351899147
2021_1101_1281,0.7961807548999786
2021_1104_1281,0.8132144212722778
2021_1111_1281,0.062174320220947266
2021_1116_1281,0.8551603555679321
2021_1124_1281,0.9557081945240498
2021_1140_1281,0.7499509751796722
2021_1155_1281,0.6881752908229828
2021_1156_1281,0.2866566777229309
2021_1159_1281,0.7533235996961594
2021_1160_1281,0.8124219924211502
2021_1163_1281,0.8102520853281021
2021_1166_1281,0.6024208664894104
2021_1179_1281,0.3936220407485962
2021_1180_1281,0.14726656675338745
2021_1186_1281,0.30064862966537476
2021_1196_1281,0.6618626713752747
2021_1199_1281,0.7870418727397919
2021_1207_1281,0.28826743364334106
2021_1210_1281,0.5770807564258575
2021_1211_1281,0.9596800953149796
2021_1213_1281,0.26567232608795166
2021_1216_1281,0.16617870330810547
2021_1222_1281,0.953655831515789
2021_1228_1281,0.7057521939277649
2021_1233_1281,0.27821022272109985
2021_1234_1281,0.8716752529144287
2021_1242_1281,0.8019519299268723
2021_1251_1281,0.2502332329750061
2021_1260_1281,0.7971245497465134
2021_1261_1281,0.5007987916469574
2021_1268_1281,0.5180956125259399
2021_1276_1281,0.7686924934387207
2021_1277_1281,0.2552490830421448
2021_1101_1287,0.8325198441743851
2021_1104_1287,0.8470998257398605
2021_1111_1287,0.0777999758720398
2021_1116_1287,0.8825353309512138
2021_1124_1287,0.9648603089153767
2021_1140_1287,0.792383149266243
2021_1155_1287,0.7374200820922852
2021_1156_1287,0.33834517002105713
2021_1159_1287,0.7953395694494247
2021_1160_1287,0.8464240282773972
2021_1163_1287,0.844572126865387
2021_1166_1287,0.6584877967834473
2021_1179_1287,0.45236682891845703
2021_1180_1287,0.18016904592514038
2021_1186_1287,0.35360950231552124
2021_1196_1287,0.7135331630706787
2021_1199_1287,0.8246515244245529
2021_1207_1287,0.3401079773902893
2021_1210_1287,0.6345534026622772
2021_1211_1287,0.9680389389395714
2021_1213_1287,0.3152492046356201
2021_1216_1287,0.20230412483215332
2021_1222_1287,0.9632157124578953
2021_1228_1287,0.7532166540622711
2021_1233_1287,0.3290783166885376
2021_1234_1287,0.8963073343038559
2021_1242_1287,0.8374721854925156
2021_1251_1287,0.2980985641479492
2021_1260_1287,0.8333306014537811
2021_1261_1287,0.5607472658157349
2021_1268_1287,0.5777184367179871
2021_1276_1287,0.8087553083896637
2021_1277_1287,0.3036852478981018
2021_1281_1287,0.539871871471405
2021_1101_1291,0.9042605385184288
2021_1104_1291,0.9132459089159966
2021_1111_1291,0.1381516456604004
2021_1116_1291,0.934536375105381
2021_1124_1291,0.9811931196600199
2021_1140_1291,0.8788138255476952
2021_1155_1291,0.8421743512153625
2021_1156_1291,0.4928045868873596
2021_1159_1291,0.8807247653603554
2021_1160_1291,0.9128323644399643
2021_1163_1291,0.9116977527737617
2021_1166_1291,0.7855750620365143
2021_1179_1291,0.6108251214027405
2021_1180_1291,0.2945663332939148
2021_1186_1291,0.5096695423126221
2021_1196_1291,0.8255627304315567
2021_1199_1291,0.8993551433086395
2021_1207_1291,0.4947704076766968
2021_1210_1291,0.7674012929201126
2021_1211_1291,0.9829204864799976
2021_1213_1291,0.4666004776954651
2021_1216_1291,0.3251813054084778
2021_1222_1291,0.9802973177284002
2021_1228_1291,0.8529258817434311
2021_1233_1291,0.4823915958404541
2021_1234_1291,0.9426080659031868
2021_1242_1291,0.9073276221752167
2021_1251_1291,0.44658589363098145
2021_1260_1291,0.904763713479042
2021_1261_1291,0.7080824673175812
2021_1268_1291,0.7221814692020416
2021_1276_1291,0.8893222659826279
2021_1277_1291,0.45315873622894287
2021_1281_1291,0.6903423964977264
2021_1287_1291,0.5869454145431519
2021_1101_1313,0.8925894573330879
2021_1104_1313,0.9025521576404572
2021_1111_1313,0.12360286712646484
2021_1116_1313,0.9262550547719002
2021_1124_1313,0.9786793515086174
2021_1140_1313,0.8645054697990417
2021_1155_1313,0.8244044929742813
2021_1156_1313,0.46087968349456787
2021_1159_1313,0.8666078299283981
2021_1160_1313,0.9020931050181389
2021_1163_1313,0.900833897292614
2021_1166_1313,0.7632242739200592
2021_1179_1313,0.5799976289272308
2021_1180_1313,0.2686805725097656
2021_1186_1313,0.47768110036849976
2021_1196_1313,0.8063525855541229
2021_1199_1313,0.8871606886386871
2021_1207_1313,0.46283429861068726
2021_1210_1313,0.7437739670276642
2021_1211_1313,0.9806330483406782
2021_1213_1313,0.43491750955581665
2021_1216_1313,0.29774075746536255
2021_1222_1313,0.9776665437966585
2021_1228_1313,0.8361310064792633
2021_1233_1313,0.45054203271865845
2021_1234_1313,0.9352771267294884
2021_1242_1313,0.8959874212741852
2021_1251_1313,0.4152040481567383
2021_1260_1313,0.8931467086076736
2021_1261_1313,0.6809348165988922
2021_1268_1313,0.6957816183567047
2021_1276_1313,0.8760797157883644
2021_1277_1313,0.42166686058044434
2021_1281_1313,0.6623317301273346
2021_1287_1313,0.5556026995182037
2021_1291_1313,0.14643007516860962
2021_1101_1314,0.6942578256130219
2021_1104_1314,0.7167793810367584
2021_1111_1314,0.03710782527923584
2021_1116_1314,0.7743729501962662
2021_1124_1314,0.9261610433459282
2021_1140_1314,0.6354939043521881
2021_1155_1314,0.5619576275348663
2021_1156_1314,0.18936079740524292
2021_1159_1314,0.6396685540676117
2021_1160_1314,0.7157208025455475
2021_1163_1314,0.7128276526927948
2021_1166_1314,0.46831029653549194
2021_1179_1314,0.2739638686180115
2021_1180_1314,0.09123116731643677
2021_1186_1314,0.19993466138839722
2021_1196_1314,0.5322339236736298
2021_1199_1314,0.682371973991394
2021_1207_1314,0.19057095050811768
2021_1210_1314,0.44233518838882446
2021_1211_1314,0.9325957372784615
2021_1213_1314,0.1737639307975769
2021_1216_1314,0.10382330417633057
2021_1222_1314,0.9228500723838806
2021_1228_1314,0.5823312103748322
2021_1233_1314,0.18304556608200073
2021_1234_1314,0.7979226410388947
2021_1242_1314,0.7018340826034546
2021_1251_1314,0.16248410940170288
2021_1260_1314,0.6954930424690247
2021_1261_1314,0.3683512806892395
2021_1268_1314,0.3845979571342468
2021_1276_1314,0.6589124202728271
2021_1277_1314,0.16613072156906128
2021_1281_1314,0.3489483594894409
2021_1287_1314,0.25463688373565674
2021_1291_1314,0.044777095317840576
2021_1313_1314,0.13654577732086182
2021_1101_1317,0.653380960226059
2021_1104_1317,0.677515059709549
2021_1111_1317,0.030999839305877686
2021_1116_1317,0.7401989698410034
2021_1124_1317,0.9123757928609848
2021_1140_1317,0.5913846790790558
2021_1155_1317,0.5157307982444763
2021_1156_1317,0.1624193787574768
2021_1159_1317,0.5957430899143219
2021_1160_1317,0.6763758659362793
2021_1163_1317,0.673265129327774
2021_1166_1317,0.4223592281341553
2021_1179_1317,0.2385272979736328
2021_1180_1317,0.07692623138427734
2021_1186_1317,0.17180770635604858
2021_1196_1317,0.4857407808303833
2021_1199_1317,0.6407285034656525
2021_1207_1317,0.16349202394485474
2021_1210_1317,0.3970295786857605
2021_1211_1317,0.9199078977108002
2021_1213_1317,0.148634672164917
2021_1216_1317,0.08773469924926758
2021_1222_1317,0.908507727086544
2021_1228_1317,0.5364808738231659
2021_1233_1317,0.15682882070541382
2021_1234_1317,0.7662387937307358
2021_1242_1317,0.6614764034748077
2021_1251_1317,0.13871222734451294
2021_1260_1317,0.6546992063522339
2021_1261_1317,0.32619112730026245
2021_1268_1317,0.341583788394928
2021_1276_1317,0.6159243881702423
2021_1277_1317,0.14191579818725586
2021_1281_1317,0.30792635679244995
2021_1287_1317,0.22093939781188965
2021_1291_1317,0.037455976009368896
2021_1313_1317,0.11604297161102295
2021_1314_1317,0.6000664532184601
2021_1101_1325,0.7039752900600433
2021_1104_1325,0.7260635197162628
2021_1111_1325,0.03879433870315552
2021_1116_1325,0.7823423892259598
2021_1124_1325,0.9292588755488396
2021_1140_1325,0.6461271047592163
2021_1155_1325,0.5732955634593964
2021_1156_1325,0.19655442237854004
2021_1159_1325,0.6502469778060913
2021_1160_1325,0.7250263392925262
2021_1163_1325,0.7221911251544952
2021_1166_1325,0.47982853651046753
2021_1179_1325,0.2832484841346741
2021_1180_1325,0.09513449668884277
2021_1186_1325,0.2074272632598877
2021_1196_1325,0.5437165796756744
2021_1199_1325,0.692299872636795
2021_1207_1325,0.19779938459396362
2021_1210_1325,0.45375972986221313
2021_1211_1325,0.9354424253106117
2021_1213_1325,0.18049699068069458
2021_1216_1325,0.10820120573043823
2021_1222_1325,0.9260757267475128
2021_1228_1325,0.5935232937335968
2021_1233_1325,0.19005560874938965
2021_1234_1325,0.8052694499492645
2021_1242_1325,0.7114109396934509
2021_1251_1325,0.16886937618255615
2021_1260_1325,0.7051879465579987
2021_1261_1325,0.3791642189025879
2021_1268_1325,0.3955891728401184
2021_1276_1325,0.6692180335521698
2021_1277_1325,0.17262989282608032
2021_1281_1325,0.3595159649848938
2021_1287_1325,0.2635042667388916
2021_1291_1325,0.04679524898529053
2021_1313_1325,0.14208471775054932
2021_1314_1325,0.6543256044387817
