ID,Pred
2021_1179_1207,0.431441068649292
2021_1180_1207,0.2720399498939514
2021_1186_1207,0.4348260164260864
2021_1196_1207,0.6621681153774261
2021_1199_1207,0.7948054373264313
2021_1101_1210,0.803383007645607
2021_1104_1210,0.6852523386478424
2021_1111_1210,0.07782745361328125
2021_1116_1210,0.7640175521373749
2021_1124_1210,0.9270290657877922
2021_1140_1210,0.6575051844120026
2021_1155_1210,0.56573686003685
2021_1156_1210,0.3303765058517456
2021_1159_1210,0.7553507387638092
2021_1160_1210,0.7248051464557648
2021_1163_1210,0.7147244811058044
2021_1166_1210,0.43367940187454224
2021_1179_1210,0.2887924313545227
2021_1180_1210,0.16664713621139526
2021_1186_1210,0.2916322946548462
2021_1196_1210,0.5119200944900513
2021_1199_1210,0.6745543479919434
2021_1207_1210,0.1840037703514099
2021_1101_1211,0.4398282766342163
2021_1104_1211,0.29495954513549805
2021_1111_1211,0.015958547592163086
2021_1116_1211,0.38352811336517334
2021_1124_1211,0.7094038426876068
2021_1140_1211,0.2694849967956543
2021_1155_1211,0.20021450519561768
2021_1156_1211,0.08659672737121582
2021_1159_1211,0.3723667860031128
2021_1160_1211,0.33603596687316895
2021_1163_1211,0.32497721910476685
2021_1166_1211,0.12827610969543457
2021_1179_1211,0.0723801851272583
2021_1180_1211,0.03700447082519531
2021_1186_1211,0.07331126928329468
2021_1196_1211,0.16773802042007446
2021_1199_1211,0.28484046459198
2021_1207_1211,0.04153144359588623
2021_1210_1211,0.12587004899978638
2021_1101_1213,0.7699221223592758
2021_1104_1213,0.6406793594360352
2021_1111_1213,0.06464958190917969
2021_1116_1213,0.7261410057544708
2021_1124_1213,0.912313923239708
2021_1140_1213,0.6112319827079773
2021_1155_1213,0.5161885023117065
2021_1156_1213,0.2877812385559082
2021_1159_1213,0.7165990769863129
2021_1160_1213,0.6832441091537476
2021_1163_1213,0.6723293364048004
2021_1166_1213,0.38543158769607544
2021_1179_1213,0.24956047534942627
2021_1180_1213,0.14072507619857788
2021_1186_1213,0.2521513104438782
2021_1196_1213,0.46206986904144287
2021_1199_1213,0.629285991191864
2021_1207_1213,0.1558869481086731
2021_1210_1213,0.38030654191970825
2021_1211_1213,0.9290721863508224
2021_1101_1216,0.8475219160318375
2021_1104_1216,0.7475782930850983
2021_1111_1216,0.10298258066177368
2021_1116_1216,0.8149581700563431
2021_1124_1216,0.9453003704547882
2021_1140_1216,0.723105400800705
2021_1155_1216,0.6392707824707031
2021_1156_1216,0.4016100764274597
2021_1159_1216,0.8076913058757782
2021_1160_1216,0.7817929238080978
2021_1163_1216,0.773146465420723
2021_1166_1216,0.5102153718471527
2021_1179_1216,0.35582441091537476
2021_1180_1216,0.21385270357131958
2021_1186_1216,0.3589906692504883
2021_1196_1216,0.5879291892051697
2021_1199_1216,0.738189309835434
2021_1207_1216,0.2347409725189209
2021_1210_1216,0.5047940313816071
2021_1211_1216,0.9560580290853977
2021_1213_1216,0.33423811197280884
2021_1101_1222,0.14834636449813843
2021_1104_1222,0.08492887020111084
2021_1111_1222,0.0035848617553710938
2021_1116_1222,0.12127929925918579
2021_1124_1222,0.35131120681762695
2021_1140_1222,0.07564747333526611
2021_1155_1222,0.05261397361755371
2021_1156_1222,0.020599186420440674
2021_1159_1222,0.11630994081497192
2021_1160_1222,0.10094386339187622
2021_1163_1222,0.09649747610092163
2021_1166_1222,0.03161311149597168
2021_1179_1222,0.017015576362609863
2021_1180_1222,0.00845271348953247
2021_1186_1222,0.01724773645401001
2021_1196_1222,0.04279834032058716
2021_1199_1222,0.08118551969528198
2021_1207_1222,0.009521245956420898
2021_1210_1222,0.030955791473388672
2021_1211_1222,0.4054087996482849
2021_1213_1222,0.01548922061920166
2021_1216_1222,0.010842680931091309
2021_1101_1228,0.7691788822412491
2021_1104_1228,0.6397138833999634
2021_1111_1228,0.06439661979675293
2021_1116_1228,0.7253068387508392
2021_1124_1228,0.911978080868721
2021_1140_1228,0.6102355718612671
2021_1155_1228,0.515141636133194
2021_1156_1228,0.2869228720664978
2021_1159_1228,0.7157472670078278
2021_1160_1228,0.6823363900184631
2021_1163_1228,0.6714053452014923
2021_1166_1228,0.38443922996520996
2021_1179_1228,0.24877625703811646
2021_1180_1228,0.14021903276443481
2021_1186_1228,0.2513617277145386
2021_1196_1228,0.46102815866470337
2021_1199_1228,0.6283076107501984
2021_1207_1228,0.15533608198165894
2021_1210_1228,0.3793192505836487
2021_1211_1228,0.9287954866886139
2021_1213_1228,0.2313518524169922
2021_1216_1228,0.17335200309753418
2021_1222_1228,0.9173042699694633
2021_1101_1233,0.7855366170406342
2021_1104_1233,0.6612053513526917
2021_1111_1233,0.07033318281173706
2021_1116_1233,0.7437378466129303
2021_1124_1233,0.919278085231781
2021_1140_1233,0.6324751973152161
2021_1155_1233,0.5387056171894073
2021_1156_1233,0.30664992332458496
2021_1159_1233,0.7345849871635437
2021_1160_1233,0.7024679481983185
2021_1163_1233,0.691916823387146
2021_1166_1233,0.4070437550544739
2021_1179_1233,0.26686209440231323
2021_1180_1233,0.1520097255706787
2021_1186_1233,0.2695680856704712
2021_1196_1233,0.4845908284187317
2021_1199_1233,0.6501073241233826
2021_1207_1233,0.16814953088760376
2021_1210_1233,0.4018191695213318
2021_1211_1233,0.9348004460334778
2021_1213_1233,0.2485901117324829
2021_1216_1233,0.18732184171676636
2021_1222_1233,0.9241992607712746
2021_1228_1233,0.5315127074718475
2021_1101_1234,0.6762785911560059
2021_1104_1234,0.5267653167247772
2021_1111_1234,0.04136437177658081
2021_1116_1234,0.6233944296836853
2021_1124_1234,0.8665822297334671
2021_1140_1234,0.49533611536026
2021_1155_1234,0.39978188276290894
2021_1156_1234,0.20143741369247437
2021_1159_1234,0.6121845543384552
2021_1160_1234,0.573848694562912
2021_1163_1234,0.5615830719470978
2021_1166_1234,0.2813637852668762
2021_1179_1234,0.17191612720489502
2021_1180_1234,0.09275662899017334
2021_1186_1234,0.17388761043548584
2021_1196_1234,0.34906238317489624
2021_1199_1234,0.5144970715045929
2021_1207_1234,0.10337203741073608
2021_1210_1234,0.2769988179206848
2021_1211_1234,0.8910366743803024
2021_1213_1234,0.1587374210357666
2021_1216_1234,0.11619025468826294
2021_1222_1234,0.8742766231298447
2021_1228_1234,0.3928641080856323
2021_1233_1234,0.2113720178604126
2021_1101_1242,0.7271483540534973
2021_1104_1242,0.5867737829685211
2021_1111_1242,0.05217289924621582
2021_1116_1242,0.6786253750324249
2021_1124_1242,0.8923096284270287
2021_1140_1242,0.5559704899787903
2021_1155_1242,0.45936650037765503
2021_1156_1242,0.24345040321350098
2021_1159_1242,0.6681844294071198
2021_1160_1242,0.6320569813251495
2021_1163_1242,0.6203584372997284
2021_1166_1242,0.3330935835838318
2021_1179_1242,0.20938640832901
2021_1180_1242,0.11537760496139526
2021_1186_1242,0.21167784929275513
2021_1196_1242,0.4062035083770752
2021_1199_1242,0.574805498123169
2021_1207_1242,0.12821602821350098
2021_1210_1242,0.3282926678657532
2021_1211_1242,0.9125244468450546
2021_1213_1242,0.19400835037231445
2021_1216_1242,0.1436212658882141
2021_1222_1242,0.8986937403678894
2021_1228_1242,0.4521945118904114
2021_1233_1242,0.2547960877418518
2021_1234_1242,0.7181098163127899
2021_1101_1251,0.6548381447792053
2021_1104_1251,0.5027040541172028
2021_1111_1251,0.0377083420753479
2021_1116_1251,0.6005204021930695
2021_1124_1251,0.8550441712141037
2021_1140_1251,0.4712807536125183
2021_1155_1251,0.37690138816833496
2021_1156_1251,0.18638354539871216
2021_1159_1251,0.5890784561634064
2021_1160_1251,0.5501368045806885
2021_1163_1251,0.5377385914325714
2021_1166_1251,0.2622988224029541
2021_1179_1251,0.15863025188446045
2021_1180_1251,0.0849606990814209
2021_1186_1251,0.1604788899421692
2021_1196_1251,0.3275008201599121
2021_1199_1251,0.49041545391082764
2021_1207_1251,0.09477710723876953
2021_1210_1251,0.2581234574317932
2021_1211_1251,0.881323866546154
2021_1213_1251,0.146290123462677
2021_1216_1251,0.10665631294250488
2021_1222_1251,0.8632990419864655
2021_1228_1251,0.37013542652130127
2021_1233_1251,0.19575780630111694
2021_1234_1251,0.6445750892162323
2021_1242_1251,0.4905679225921631
2021_1101_1260,0.7474302053451538
2021_1104_1260,0.6119213402271271
2021_1111_1260,0.05760270357131958
2021_1116_1260,0.7010311186313629
2021_1124_1260,0.9019696339964867
2021_1140_1260,0.5816561281681061
2021_1155_1260,0.48546862602233887
2021_1156_1260,0.2632579803466797
2021_1159_1260,0.6909866333007812
2021_1160_1260,0.6560640037059784
2021_1163_1260,0.6446996033191681
2021_1166_1260,0.3567553162574768
2021_1179_1260,0.22725504636764526
2021_1180_1260,0.12650740146636963
2021_1186_1260,0.22968518733978271
2021_1196_1260,0.43169695138931274
2021_1199_1260,0.6001850664615631
2021_1207_1260,0.1403876543045044
2021_1210_1260,0.3517933487892151
2021_1211_1260,0.920532651245594
2021_1213_1260,0.21091467142105103
2021_1216_1260,0.15699201822280884
2021_1222_1260,0.9078402295708656
2021_1228_1260,0.47824960947036743
2021_1233_1260,0.27519094944000244
2021_1234_1260,0.7388222217559814
2021_1242_1260,0.6003314852714539
2021_1251_1260,0.20555377006530762
2021_1101_1261,0.6169593036174774
2021_1104_1261,0.46185028553009033
2021_1111_1261,0.03219717741012573
2021_1116_1261,0.5606797337532043
2021_1124_1261,0.833551824092865
2021_1140_1261,0.43076860904693604
2021_1155_1261,0.3392959237098694
2021_1156_1261,0.16281992197036743
2021_1159_1261,0.5489537715911865
2021_1160_1261,0.509376734495163
2021_1163_1261,0.49688243865966797
2021_1166_1261,0.23187273740768433
2021_1179_1261,0.13798034191131592
2021_1180_1261,0.07306796312332153
2021_1186_1261,0.13962817192077637
2021_1196_1261,0.292510449886322
2021_1199_1261,0.4496573805809021
2021_1207_1261,0.08163285255432129
2021_1210_1261,0.2280319333076477
2021_1211_1261,0.863104060292244
2021_1213_1261,0.12700408697128296
2021_1216_1261,0.09203195571899414
2021_1222_1261,0.8428055495023727
2021_1228_1261,0.33284443616867065
2021_1233_1261,0.17125844955444336
2021_1234_1261,0.606247216463089
2021_1242_1261,0.44980835914611816
2021_1251_1261,0.12344223260879517
2021_1260_1261,0.4987647533416748
2021_1101_1268,0.8128616362810135
2021_1104_1268,0.6982871294021606
2021_1111_1268,0.08233016729354858
2021_1116_1268,0.7748621553182602
2021_1124_1268,0.9310583770275116
2021_1140_1268,0.6711375713348389
2021_1155_1268,0.5806924998760223
2021_1156_1268,0.3440393805503845
2021_1159_1268,0.7664718925952911
2021_1160_1268,0.7368309497833252
2021_1163_1268,0.7270248830318451
2021_1166_1268,0.44875144958496094
2021_1179_1268,0.3015100359916687
2021_1180_1268,0.1753116250038147
2021_1186_1268,0.30442142486572266
2021_1196_1268,0.5271801054477692
2021_1199_1268,0.6878303289413452
2021_1207_1268,0.1933613419532776
2021_1210_1268,0.44339197874069214
2021_1211_1268,0.9444523863494396
2021_1213_1268,0.28177744150161743
2021_1216_1268,0.214666485786438
2021_1222_1268,0.9353119134902954
2021_1228_1268,0.5736361443996429
2021_1233_1268,0.3578554391860962
2021_1234_1268,0.8059045523405075
2021_1242_1268,0.6879613399505615
2021_1251_1268,0.2752436399459839
2021_1260_1268,0.7285166382789612
2021_1261_1268,0.3848281502723694
2021_1101_1276,0.7237166166305542
2021_1104_1276,0.5825900435447693
2021_1111_1276,0.051327407360076904
2021_1116_1276,0.6748562455177307
2021_1124_1276,0.8906427100300789
2021_1140_1276,0.5517131984233856
2021_1155_1276,0.45509082078933716
2021_1156_1276,0.24029111862182617
2021_1159_1276,0.6643534302711487
2021_1160_1276,0.6280410885810852
2021_1163_1276,0.6162923872470856
2021_1166_1276,0.32927727699279785
2021_1179_1276,0.2065485715866089
2021_1180_1276,0.11363071203231812
2021_1186_1276,0.20881712436676025
2021_1196_1276,0.4020545482635498
2021_1199_1276,0.5705892443656921
2021_1207_1276,0.12630242109298706
2021_1210_1276,0.32450467348098755
2021_1211_1276,0.9111392796039581
2021_1213_1276,0.19132846593856812
2021_1216_1276,0.1415150761604309
2021_1222_1276,0.8971142470836639
2021_1228_1276,0.4479302167892456
2021_1233_1276,0.2515384554862976
2021_1234_1276,0.7146090269088745
2021_1242_1276,0.5707387328147888
2021_1251_1276,0.18634778261184692
2021_1260_1276,0.6180713772773743
2021_1261_1276,0.27391600608825684
2021_1268_1276,0.2680540084838867
2021_1101_1277,0.942760843783617
2021_1104_1277,0.8977082744240761
2021_1111_1277,0.25383973121643066
2021_1116_1277,0.928828626871109
2021_1124_1277,0.9808463733643293
2021_1140_1277,0.8855627328157425
2021_1155_1277,0.8400336802005768
2021_1156_1277,0.6654144525527954
2021_1159_1277,0.9256255179643631
2021_1160_1277,0.913916677236557
2021_1163_1277,0.9099022597074509
2021_1166_1277,0.7553117871284485
2021_1179_1277,0.62075275182724
2021_1180_1277,0.44631314277648926
2021_1186_1277,0.623992919921875
2021_1196_1277,0.8087161481380463
2021_1199_1277,0.8931050226092339
2021_1207_1277,0.47615480422973633
2021_1210_1277,0.7512807995080948
2021_1211_1277,0.9847262119874358
2021_1213_1277,0.5980148017406464
2021_1216_1277,0.5089588165283203
2021_1222_1277,0.9820872023701668
2021_1228_1277,0.8361099064350128
2021_1233_1277,0.6787814497947693
2021_1234_1277,0.9402781128883362
2021_1242_1277,0.8931632786989212
2021_1251_1277,0.590173602104187
2021_1260_1277,0.9105176404118538
2021_1261_1277,0.7034450173377991
2021_1268_1277,0.6972175538539886
2021_1276_1277,0.8830693736672401
2021_1101_1281,0.8858726173639297
2021_1104_1281,0.8052914142608643
2021_1111_1281,0.13817232847213745
2021_1116_1281,0.8601477444171906
2021_1124_1281,0.960212729871273
2021_1140_1281,0.7848032712936401
2021_1155_1281,0.712214320898056
2021_1156_1281,0.4838060140609741
2021_1159_1281,0.8543383777141571
2021_1160_1281,0.8334263116121292
2021_1163_1281,0.826371431350708
2021_1166_1281,0.5926254391670227
2021_1179_1281,0.43546897172927856
2021_1180_1281,0.2753003239631653
2021_1186_1281,0.4388611912727356
2021_1196_1281,0.6658275425434113
2021_1199_1281,0.7974675297737122
2021_1207_1281,0.29990094900131226
2021_1210_1281,0.5873785614967346
2021_1211_1281,0.9681364521384239
2021_1213_1281,0.4121423363685608
2021_1216_1281,0.32816922664642334
2021_1222_1281,0.9627394936978817
2021_1228_1281,0.7062516212463379
2021_1233_1281,0.49896538257598877
2021_1234_1281,0.881233274936676
2021_1242_1281,0.7975661009550095
2021_1251_1281,0.4042872190475464
2021_1260_1281,0.8274491131305695
2021_1261_1281,0.527831494808197
2021_1268_1281,0.5204303562641144
2021_1276_1281,0.7806583046913147
2021_1277_1281,0.2216222882270813
2021_1101_1287,0.8371239453554153
2021_1104_1287,0.7325158417224884
2021_1111_1287,0.09596985578536987
2021_1116_1287,0.8028561323881149
2021_1124_1287,0.9411068931221962
2021_1140_1287,0.7071546316146851
2021_1155_1287,0.6210218071937561
2021_1156_1287,0.382943332195282
2021_1159_1287,0.795233428478241
2021_1160_1287,0.7681388556957245
2021_1163_1287,0.7591180503368378
2021_1166_1287,0.4906396269798279
2021_1179_1287,0.3380833864212036
2021_1180_1287,0.2009817361831665
2021_1186_1287,0.341175377368927
2021_1196_1287,0.5688347518444061
2021_1199_1287,0.7227744162082672
2021_1207_1287,0.22096621990203857
2021_1210_1287,0.48522019386291504
2021_1211_1287,0.952647939324379
2021_1213_1287,0.317043662071228
2021_1216_1287,0.24439138174057007
2021_1222_1287,0.9447772316634655
2021_1228_1287,0.6141932010650635
2021_1233_1287,0.397375226020813
2021_1234_1287,0.83088119328022
2021_1242_1287,0.7228965759277344
2021_1251_1287,0.31004512310028076
2021_1260_1287,0.7604922354221344
2021_1261_1287,0.4253535270690918
2021_1268_1287,0.4181169271469116
2021_1276_1287,0.7020818293094635
2021_1277_1287,0.15862256288528442
2021_1281_1287,0.37850862741470337
2021_1101_1291,0.8456406593322754
2021_1104_1291,0.7448350787162781
2021_1111_1291,0.10165214538574219
2021_1116_1291,0.8127638846635818
2021_1124_1291,0.9445465467870235
2021_1140_1291,0.7201957106590271
2021_1155_1291,0.6359237730503082
2021_1156_1291,0.3981340527534485
2021_1159_1291,0.8054314255714417
2021_1160_1291,0.779311791062355
2021_1163_1291,0.7705958187580109
2021_1166_1291,0.5065950751304626
2021_1179_1291,0.3525112271308899
2021_1180_1291,0.21142756938934326
2021_1186_1291,0.35566431283950806
2021_1196_1291,0.5844153761863708
2021_1199_1291,0.7353801131248474
2021_1207_1291,0.2321489453315735
2021_1210_1291,0.5011727511882782
2021_1211_1291,0.9554454647004604
2021_1213_1291,0.3310226798057556
2021_1216_1291,0.2563694715499878
2021_1222_1291,0.9480143822729588
2021_1228_1291,0.6292032897472382
2021_1233_1291,0.41275542974472046
2021_1234_1291,0.8396618068218231
2021_1242_1291,0.7354988753795624
2021_1251_1291,0.32386183738708496
2021_1260_1291,0.7719241231679916
2021_1261_1291,0.44102418422698975
2021_1268_1291,0.43372219800949097
2021_1276_1291,0.715257853269577
2021_1277_1291,0.167327880859375
2021_1281_1291,0.393635630607605
2021_1287_1291,0.4504064917564392
2021_1101_1313,0.8363748639822006
2021_1104_1313,0.7314399778842926
2021_1111_1313,0.09549504518508911
2021_1116_1313,0.8019867539405823
2021_1124_1313,0.9408021904528141
2021_1140_1313,0.7060177326202393
2021_1155_1313,0.6197302341461182
2021_1156_1313,0.38164830207824707
2021_1159_1313,0.7943390309810638
2021_1160_1313,0.7671607881784439
2021_1163_1313,0.7581138461828232
2021_1166_1313,0.4892691969871521
2021_1179_1313,0.3368571996688843
2021_1180_1313,0.20010250806808472
2021_1186_1313,0.3399438261985779
2021_1196_1313,0.5674891769886017
2021_1199_1313,0.7216742634773254
2021_1207_1313,0.22002369165420532
2021_1210_1313,0.48385053873062134
2021_1211_1313,0.9523999355733395
2021_1213_1313,0.3158574104309082
2021_1216_1313,0.2433801293373108
2021_1222_1313,0.9444903992116451
2021_1228_1313,0.6128928959369659
2021_1233_1313,0.3960627317428589
2021_1234_1313,0.8301092088222504
2021_1242_1313,0.7217967808246613
2021_1251_1313,0.30887317657470703
2021_1260_1313,0.7594919055700302
2021_1261_1313,0.4240136742591858
2021_1268_1313,0.41678333282470703
2021_1276_1313,0.7009335458278656
2021_1277_1313,0.15789204835891724
2021_1281_1313,0.37721943855285645
2021_1287_1313,0.43331462144851685
2021_1291_1313,0.16292983293533325
2021_1101_1314,0.815282329916954
2021_1104_1314,0.7016459107398987
2021_1111_1314,0.0835466980934143
2021_1116_1314,0.7776398956775665
2021_1124_1314,0.9320779517292976
2021_1140_1314,0.6746577322483063
2021_1155_1314,0.5845816135406494
2021_1156_1314,0.3476577401161194
2021_1159_1314,0.7693222910165787
2021_1160_1314,0.7399204969406128
2021_1163_1314,0.7301873564720154
2021_1166_1314,0.4527111053466797
2021_1179_1314,0.30488890409469604
2021_1180_1314,0.17763596773147583
2021_1186_1314,0.30781853199005127
2021_1196_1314,0.5311647653579712
2021_1199_1314,0.691254049539566
2021_1207_1314,0.1958681344985962
2021_1210_1314,0.4473426342010498
2021_1211_1314,0.9452855288982391
2021_1213_1314,0.285025417804718
2021_1216_1314,0.2173750400543213
2021_1222_1314,0.9362729042768478
2021_1228_1314,0.5775430798530579
2021_1233_1314,0.36153894662857056
2021_1234_1314,0.8083940297365189
2021_1242_1314,0.6913842856884003
2021_1251_1314,0.2784455418586731
2021_1260_1314,0.7316681742668152
2021_1261_1314,0.3886212706565857
2021_1268_1314,0.3815946578979492
2021_1276_1314,0.6692852675914764
2021_1277_1314,0.1393391489982605
2021_1281_1314,0.34340429306030273
2021_1287_1314,0.39768195152282715
2021_1291_1314,0.14388608932495117
2021_1313_1314,0.36705708503723145
2021_1101_1317,0.7134442329406738
2021_1104_1317,0.5701866745948792
2021_1111_1317,0.04890936613082886
2021_1116_1317,0.6636114716529846
2021_1124_1317,0.8855956271290779
2021_1140_1317,0.5391181707382202
2021_1155_1317,0.4425240755081177
2021_1156_1317,0.2311398983001709
2021_1159_1317,0.6529322564601898
2021_1160_1317,0.6160983741283417
2021_1163_1317,0.6042101979255676
2021_1166_1317,0.318156361579895
2021_1179_1317,0.1983467936515808
2021_1180_1317,0.10861355066299438
2021_1186_1317,0.20054811239242554
2021_1196_1317,0.3899044990539551
2021_1199_1317,0.5580998063087463
2021_1207_1317,0.12080210447311401
2021_1210_1317,0.3134695887565613
2021_1211_1317,0.9069392532110214
2021_1213_1317,0.18359124660491943
2021_1216_1317,0.1354549527168274
2021_1222_1317,0.8923297375440598
2021_1228_1317,0.4354032278060913
2021_1233_1317,0.24209541082382202
2021_1234_1317,0.7041364312171936
2021_1242_1317,0.5582502782344818
2021_1251_1317,0.17876750230789185
2021_1260_1317,0.6060093641281128
2021_1261_1317,0.2639290690422058
2021_1268_1317,0.2582048177719116
2021_1276_1317,0.5330565571784973
2021_1277_1317,0.08368313312530518
2021_1281_1317,0.2278141975402832
2021_1287_1317,0.27137291431427
2021_1291_1317,0.08659672737121582
2021_1313_1317,0.24649429321289062
2021_1314_1317,0.4922054409980774
2021_1101_1325,0.7655454874038696
2021_1104_1325,0.6350095868110657
2021_1111_1325,0.06318110227584839
2021_1116_1325,0.7212330996990204
2021_1124_1325,0.910330556333065
2021_1140_1325,0.6053838431835175
2021_1155_1325,0.5100565552711487
2021_1156_1325,0.28277677297592163
2021_1159_1325,0.7115881443023682
2021_1160_1325,0.6779084503650665
2021_1163_1325,0.6668994128704071
2021_1166_1325,0.37963414192199707
2021_1179_1325,0.24499201774597168
2021_1180_1325,0.13778311014175415
2021_1186_1325,0.2475510835647583
2021_1196_1325,0.4559749960899353
2021_1199_1325,0.6235420405864716
2021_1207_1325,0.15268433094024658
2021_1210_1325,0.37453925609588623
2021_1211_1325,0.9274377152323723
2021_1213_1325,0.2277522087097168
2021_1216_1325,0.17045468091964722
2021_1222_1325,0.9157472252845764
2021_1228_1325,0.5028291940689087
2021_1233_1325,0.2952398657798767
2021_1234_1325,0.7573544532060623
2021_1242_1325,0.6236853301525116
2021_1251_1325,0.22208380699157715
2021_1260_1325,0.668569952249527
2021_1261_1325,0.31984376907348633
2021_1268_1325,0.31342315673828125
2021_1276_1325,0.5995464622974396
2021_1277_1325,0.1069607138633728
2021_1281_1325,0.278977632522583
2021_1287_1325,0.3281615972518921
2021_1291_1325,0.11058694124221802
2021_1313_1325,0.30022186040878296
2021_1314_1325,0.5597075819969177
2021_1317_1325,0.4212791323661804
